,FundID,TradingDay,UnitNav,AccuNav,VirtualNav,AdjustedNav,Yield,Frequency,FundCode,FundName,FundShortName
0,156695,2016-12-09,1.0,1.0,,1.0,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
1,156695,2016-12-12,1.0,1.0,,1.0,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
2,156695,2016-12-13,1.0,1.0,,1.0,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
3,156695,2016-12-14,1.0,1.0,,1.0,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
4,156695,2016-12-15,1.0,1.0,,1.0,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
5,156695,2016-12-16,0.9961,0.9961,,0.9961,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
6,156695,2016-12-19,0.9947,0.9947,,0.9947,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
7,156695,2016-12-20,0.9929,0.9929,,0.9929,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
8,156695,2016-12-21,0.9955,0.9955,,0.9955,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
9,156695,2016-12-22,0.9947,0.9947,,0.9947,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
10,156695,2016-12-23,0.9914,0.9914,,0.9914,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
11,156695,2016-12-26,0.9922,0.9922,,0.9922,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
12,156695,2016-12-27,0.9914,0.9914,,0.9914,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
13,156695,2016-12-28,0.9895,0.9895,,0.9895,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
14,156695,2016-12-29,0.9905,0.9905,,0.9905,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
15,156695,2016-12-30,0.9932,0.9932,,0.9932,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
16,156695,2016-12-31,0.9929,0.9929,,0.9929,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
17,156695,2017-01-03,0.997,0.997,,0.997,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
18,156695,2017-01-04,1.0017,1.0017,,1.0017,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
19,156695,2017-01-05,1.0015,1.0015,,1.0015,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
20,156695,2017-01-06,0.997,0.997,,0.997,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
21,156695,2017-01-09,1.0025,1.0025,,1.0025,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
22,156695,2017-01-10,1.0011,1.0011,,1.0011,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
23,156695,2017-01-11,0.994,0.994,,0.994,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
24,156695,2017-01-12,0.9897,0.9897,,0.9897,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
25,156695,2017-01-13,0.992,0.992,,0.992,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
26,156695,2017-01-16,0.9935,0.9935,,0.9935,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
27,156695,2017-01-17,0.9963,0.9963,,0.9963,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
28,156695,2017-01-18,1.0019,1.0019,,1.0019,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
29,156695,2017-01-19,0.9984,0.9984,,0.9984,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
30,156695,2017-01-20,1.0071,1.0071,,1.0071,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
31,156695,2017-01-23,1.0084,1.0084,,1.0084,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
32,156695,2017-01-24,1.0119,1.0119,,1.0119,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
33,156695,2017-01-25,1.016,1.016,,1.016,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
34,156695,2017-01-26,1.0191,1.0191,,1.0191,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
35,156695,2017-02-03,1.0111,1.0111,,1.0111,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
36,156695,2017-02-06,1.0137,1.0137,,1.0137,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
37,156695,2017-02-07,1.0099,1.0099,,1.0099,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
38,156695,2017-02-08,1.0148,1.0148,,1.0148,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
39,156695,2017-02-09,1.0185,1.0185,,1.0185,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
40,156695,2017-02-10,1.0244,1.0244,,1.0244,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
41,156695,2017-02-13,1.0309,1.0309,,1.0309,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
42,156695,2017-02-14,1.0328,1.0328,,1.0328,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
43,156695,2017-02-15,1.0299,1.0299,,1.0299,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
44,156695,2017-02-16,1.0338,1.0338,,1.0338,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
45,156695,2017-02-17,1.0282,1.0282,,1.0282,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
46,156695,2017-02-20,1.0492,1.0492,,1.0492,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
47,156695,2017-02-21,1.0503,1.0503,,1.0503,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
48,156695,2017-02-22,1.0522,1.0522,,1.0522,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
49,156695,2017-02-23,1.0446,1.0446,,1.0446,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
50,156695,2017-02-24,1.0442,1.0442,,1.0442,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
51,156695,2017-02-27,1.035,1.035,,1.035,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
52,156695,2017-02-28,1.0392,1.0392,,1.0392,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
53,156695,2017-03-01,1.0394,1.0394,,1.0394,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
54,156695,2017-03-02,1.0328,1.0328,,1.0328,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
55,156695,2017-03-03,1.0321,1.0321,,1.0321,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
56,156695,2017-03-06,1.0363,1.0363,,1.0363,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
57,156695,2017-03-07,1.0383,1.0383,,1.0383,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
58,156695,2017-03-08,1.0357,1.0357,,1.0357,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
59,156695,2017-03-09,1.0299,1.0299,,1.0299,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
60,156695,2017-03-10,1.0289,1.0289,,1.0289,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
61,156695,2017-03-13,1.04,1.04,,1.04,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
62,156695,2017-03-14,1.0393,1.0393,,1.0393,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
63,156695,2017-03-15,1.0416,1.0416,,1.0416,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
64,156695,2017-03-16,1.0451,1.0451,,1.0451,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
65,156695,2017-03-17,1.036,1.036,,1.036,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
66,156695,2017-03-20,1.04,1.04,,1.04,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
67,156695,2017-03-21,1.0467,1.0467,,1.0467,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
68,156695,2017-03-22,1.0444,1.0444,,1.0444,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
69,156695,2017-03-23,1.0478,1.0478,,1.0478,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
70,156695,2017-03-24,1.0566,1.0566,,1.0566,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
71,156695,2017-03-27,1.0502,1.0502,,1.0502,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
72,156695,2017-03-28,1.0477,1.0477,,1.0477,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
73,156695,2017-03-29,1.0477,1.0477,,1.0477,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
74,156695,2017-03-30,1.0398,1.0398,,1.0398,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
75,156695,2017-03-31,1.0473,1.0473,,1.0473,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
76,156695,2017-04-05,1.0611,1.0611,,1.0611,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
77,156695,2017-04-06,1.0665,1.0665,,1.0665,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
78,156695,2017-04-07,1.0699,1.0699,,1.0699,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
79,156695,2017-04-10,1.0669,1.0669,,1.0669,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
80,156695,2017-04-11,1.0713,1.0713,,1.0713,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
81,156695,2017-04-12,1.0702,1.0702,,1.0702,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
82,156695,2017-04-13,1.0724,1.0724,,1.0724,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
83,156695,2017-04-14,1.0619,1.0619,,1.0619,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
84,156695,2017-04-17,1.0586,1.0586,,1.0586,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
85,156695,2017-04-18,1.0536,1.0536,,1.0536,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
86,156695,2017-04-19,1.0507,1.0507,,1.0507,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
87,156695,2017-04-20,1.0549,1.0549,,1.0549,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
88,156695,2017-04-21,1.059,1.059,,1.059,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
89,156695,2017-04-24,1.0497,1.0497,,1.0497,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
90,156695,2017-04-25,1.0516,1.0516,,1.0516,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
91,156695,2017-04-26,1.0561,1.0561,,1.0561,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
92,156695,2017-04-27,1.0562,1.0562,,1.0562,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
93,156695,2017-04-28,1.0536,1.0536,,1.0536,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
94,156695,2017-05-02,1.047,1.047,,1.047,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
95,156695,2017-05-03,1.0436,1.0436,,1.0436,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
96,156695,2017-05-04,1.0394,1.0394,,1.0394,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
97,156695,2017-05-05,1.0322,1.0322,,1.0322,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
98,156695,2017-05-08,1.0275,1.0275,,1.0275,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
99,156695,2017-05-09,1.027,1.027,,1.027,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
100,156695,2017-05-10,1.0222,1.0222,,1.0222,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
101,156695,2017-05-11,1.0284,1.0284,,1.0284,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
102,156695,2017-05-12,1.036,1.036,,1.036,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
103,156695,2017-05-15,1.0425,1.0425,,1.0425,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
104,156695,2017-05-16,1.0501,1.0501,,1.0501,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
105,156695,2017-05-17,1.0433,1.0433,,1.0433,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
106,156695,2017-05-18,1.0403,1.0403,,1.0403,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
107,156695,2017-05-19,1.0417,1.0417,,1.0417,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
108,156695,2017-05-22,1.0435,1.0435,,1.0435,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
109,156695,2017-05-23,1.0509,1.0509,,1.0509,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
110,156695,2017-05-24,1.0535,1.0535,,1.0535,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
111,156695,2017-05-25,1.0745,1.0745,,1.0745,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
112,156695,2017-05-26,1.0721,1.0721,,1.0721,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
113,156695,2017-05-31,1.0781,1.0781,,1.0781,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
114,156695,2017-06-01,1.0817,1.0817,,1.0817,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
115,156695,2017-06-02,1.0786,1.0786,,1.0786,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
116,156695,2017-06-05,1.0739,1.0739,,1.0739,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
117,156695,2017-06-06,1.0816,1.0816,,1.0816,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
118,156695,2017-06-07,1.0967,1.0967,,1.0967,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
119,156695,2017-06-08,1.1062,1.1062,,1.1062,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
120,156695,2017-06-09,1.1141,1.1141,,1.1141,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
121,156695,2017-06-12,1.1134,1.1134,,1.1134,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
122,156695,2017-06-13,1.1157,1.1157,,1.1157,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
123,156695,2017-06-14,1.1013,1.1013,,1.1013,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
124,156695,2017-06-15,1.099,1.099,,1.099,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
125,156695,2017-06-16,1.0953,1.0953,,1.0953,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
126,156695,2017-06-19,1.1084,1.1084,,1.1084,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
127,156695,2017-06-20,1.1055,1.1055,,1.1055,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
128,156695,2017-06-21,1.123,1.123,,1.123,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
129,156695,2017-06-22,1.1234,1.1234,,1.1234,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
130,156695,2017-06-23,1.1346,1.1346,,1.1346,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
131,156695,2017-06-26,1.1491,1.1491,,1.1491,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
132,156695,2017-06-27,1.1547,1.1547,,1.1547,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
133,156695,2017-06-28,1.145,1.145,,1.145,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
134,156695,2017-06-29,1.152,1.152,,1.152,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
135,156695,2017-06-30,1.1523,1.1523,,1.1523,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
136,156695,2017-07-03,1.1456,1.1456,,1.1456,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
137,156695,2017-07-04,1.134,1.134,,1.134,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
138,156695,2017-07-05,1.1494,1.1494,,1.1494,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
139,156695,2017-07-06,1.1509,1.1509,,1.1509,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
140,156695,2017-07-07,1.1491,1.1491,,1.1491,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
141,156695,2017-07-10,1.1494,1.1494,,1.1494,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
142,156695,2017-07-11,1.1586,1.1586,,1.1586,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
143,156695,2017-07-12,1.1564,1.1564,,1.1564,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
144,156695,2017-07-13,1.1665,1.1665,,1.1665,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
145,156695,2017-07-14,1.1729,1.1729,,1.1729,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
146,156695,2017-07-17,1.1598,1.1598,,1.1598,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
147,156695,2017-07-18,1.1629,1.1629,,1.1629,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
148,156695,2017-07-19,1.1827,1.1827,,1.1827,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
149,156695,2017-07-20,1.1876,1.1876,,1.1876,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
150,156695,2017-07-21,1.183,1.183,,1.183,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
151,156695,2017-07-24,1.1888,1.1888,,1.1888,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
152,156695,2017-07-25,1.1804,1.1804,,1.1804,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
153,156695,2017-07-26,1.1734,1.1734,,1.1734,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
154,156695,2017-07-27,1.1742,1.1742,,1.1742,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
155,156695,2017-07-28,1.1788,1.1788,,1.1788,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
156,156695,2017-07-31,1.1825,1.1825,,1.1825,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
157,156695,2017-08-01,1.1956,1.1956,,1.1956,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
158,156695,2017-08-02,1.1904,1.1904,,1.1904,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
159,156695,2017-08-03,1.1789,1.1789,,1.1789,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
160,156695,2017-08-04,1.1733,1.1733,,1.1733,,1,003876,华宝沪深300增强策略交易型开放式指数证券投资基金发起式联接基金A类,华宝沪深300增强策略ETF联接A
